 Title_id	Title	Plot	Awards	totalSeasons	Year	Rated	Runtime	Director	Actors	Language	Type
tt8132354	BETE WATER				2017–		1 min		Beter Bames	English	series
tt8132056	NCAA March Madness	Every year sports fans gather around to watch a single elimination college basketball tournament titled NCAA March Madness. Games air on CBS, TNT, TBS and TruTV.		9.0	2011–		120 min		Jim Nantz, Grant Hill, Bill Raftery, Andrew McKeough	English	series
tt8131634	WifiLeaks			1.0	2018		25 min		Patricia Conde, Ángel Martín, Fernando García Cabrera	Spanish	series
tt8131542	The Lover's Lies			1.0	2016				Xu Kai Cheng	Mandarin	series
tt8131464	Kristina Lugns Bokcirkel				2014				Anna Dvrnik, Stanislav Hansson, Rebecca Hybbinette, Lexie Kleester	Swedish	series
tt8131212	Para Bende	The presenter that won the short game they play in the airport in the country will earn 10 thousand dollars and the lost presenter 100 dollars. Who will better introduce the country they are going to win with the money they earn.			2014–2017		75 min		Almeda Abazi, Murat Ceylan, Yunus Günçe, Zafer Mete	Turkish	series
tt8130954	Cabine C	'Cabine C' était une émission de télévision québécoise conçue par Jean-Sébastien Ouellet et animée par Christiane Charette. Elle était diffusée à ARTV de septembre 2007 à janvier 2009. ...			2007–2009		52 min		Christiane Charette, Louise Beaudoin, Pierre-Yves Bernard, Biz	French	series
tt8130758	Late Night Berlin	Late Night Berlin Talkshow.		2.0	2018–				Klaas Heufer-Umlauf, Jakob Lundt	German	series
tt8130630	High, from Friends!	Unscripted and unfiltered interviews getting you up close and personal with some of Hollywood's rising stars and artists over an exclusive smoke session with our host, Ant Powell.		1.0	2017–				Ant Powell, Ariely Garcia	English	series
tt8130536	Pif Paf		1 nomination.		2007–2010				Philippe Vandel, Sandrine Quétier, Faustine Bollaert, Eric Naulleau	French	series
tt8130522	Love Lust and Confusion	"""Love, Lust and Confusion is a comedy of errors and a coming of age story - with a gamut of confusions and perplexities, love and desires, choices and dilemmas mixed with an ensemble of ..."		2.0	2018–		22 min		Tara-Alisha Berry, Rajat Barmecha, Ankit Bathla, Meiyang Chang	Hindi	series
tt8130432	In Ice Cold Blood	Hosted by Ice-T, this series exposed outrageous tales and shocking true stories involving sex, money, murder and sometimes a fatal cocktail of all three.		2.0	2018–				Ice-T, Mark Krenik, Karen Mitchell, Gregory Schwabe	English	series
tt8130392	TKO: Total Knock Out	Obstacle course adventure competition.		1.0	2018–		60 min		Kevin Hart, Allison Paganetti, Russell Rope, Brandon Beem	English	series
tt8130274	Rogue Artisans and Crafters: Betty LaDuke - Part 2	"David ""Glamour Dave"" Nienow interviews artist Betty LaDuke about her early life development as an artist, her style and creation of multi-cultural art, and the international travels she has taken that influences the creation of her art."			2018–		28 min		Betty Laduke, David Nienow	English	series
tt8130224	Seven Mile Miracle				2017				Steven Furtick, John Bishop, Larry Brey, Mack Brock	English	series
tt8130202	Rogue Artisans and Crafters: Betty LaDuke - Part 1	"David ""Glamour Dave"" Nienow interviews artist Betty LaDuke about her early development as an artist, her career, the creation of her multi-cultural style art and subjects, and the international travel that influences her art."			2018–		29 min		Betty Laduke, David Nienow	English	series
tt8130178	#Misunderstood	Season 2 of #Misunderstood introduces a new set of Social Media influencers, coming together to discuss their take on various hashtags that are circulating on social media. This is a unique view of a very public industry.		1.0	2017–		45 min		Anita Hamilton	English	series
tt8129856	Rogue Artisans and Crafters: Glenn Calascibetta	"David ""Glamour Dave"" Nienow interviews artist Glenn Calascibetta about his unique wood sculptures and process of creation."			2018–		28 min		Glenn Calascibetta, David Nienow	English	series
tt8129816	Celebrities to Go	Bobby G, an agent for celebrity impersonators, must deal with eccentric lookalikes, demanding customers and his star Marilyn Monroe impersonator, who has lost her grip on reality.		1.0	2018–		5 min		Rob Gorden, Erika Smith	English	series
tt8129796	But Ya Know What I Think?			1.0	2017–				Jason Cohen, Zach Miller, Corey J. Mosello		series
tt8129686	Beach Pizza				2018–				Doreene L. Hamilton, Jeremy Iversen, Quinten Klein, Carly Turro	English	series
tt8129650	Chocolate Dreams: Inside Hotel Chocolat	Docuseries taking a behind the scenes look at Britain's largest independent chocolate company.			2019				Glynis Barber		series
tt8129636	State of the Arts	A weekly live talk show in which CBC Arts correspondents Amanda Parris, Peter Knegt and Romeo Candido discuss the latest in arts and culture in Canada and around the world.			2017–				Romeo Candido, Peter Knegt, Amanda Parris	English	series
tt8129610	Hackerville	Following a cyber attack on a German bank, an investigator teams with local authorities and an elite hacker to track the suspects.		1.0	2018	TV-MA	60 min		Anna Schumacher, Andi Vasluianu, Voicu Dumitras, Florin Galan	Romanian, German, English	series
tt8129552	Orbit Report	Heather and Aiyanna bring you the latest news in movies,television, and pop culture.		2.0	2017–				Heather Reusz, Aiyanna Wade	English	series
tt8129504	Alaska Extrem			1.0	2018–					German	series
tt8129488	Rogue Artisans and Crafters: Nancy Adams	"David ""Glamour Dave"" Nienow interviews artist Nancy Adams about her unique style of ceramic pottery work."			2018–		28 min		Nancy Adams, David Nienow	English	series
tt8129456	OffSet Web Series	An on going comedy web series showcasing an eclectic group of actors in and around Albuquerque, New Mexico.		1.0	2017–				Joe Lonesome, Ricky Fox, Robert Plantier		series
tt8129450	Breeders	A comedic look at the trials and tribulations of parenthood.	1 win.	2.0	2020–	TV-MA			Martin Freeman, Daisy Haggard, George Wakeman, Alun Armstrong	English	series
tt8129446	Lights Out with David Spade	Comedian David Spade offers his take on pop culture and current events through the eyes of social media.		1.0	2019–	TV-14	21 min		David Spade, John Farley	English	series
tt8129382	Sex, with Paula	A scripted sex education webseries that distributes weekly doses of sexual health information in an entertaining, contemporary, and engaging way to help folks find answers to their burning questions.			2017–				Paula Burrows	English	series
tt8129222	Storyboard	Storyboard is a show where we take you with us on our journey every month - creating a new short film from start to finish. It all starts with pulling 2 random character cards and a ...			2018–					English	series
tt8129138	ITV News: Wales at Six			1.0	1982–					English	series
tt8129046	The Carl Chronicles	Carl Wheezer does random stupid things which somehow leads to him needing to defeat Tommy Pickles in the ultimate final battle.			2017–				Kevin	English	series
tt8129006	Central Park	An animated musical series that tells the story of a how a family of caretakers, who live and work in Central Park, end up saving the park, and basically the world.	Nominated for 1 Primetime Emmy. Another 3 wins & 3 nominations.	1.0	2020–	TV-14	25 min		Tituss Burgess, Daveed Diggs, Josh Gad, Kathryn Hahn	English	series
tt8128992	Jeff is Dead			1.0	2013				Jordan Koop, Trevor Poelman, Ryshon Blazina, Chad Poelman	English	series
tt8128974	The Ruth Ellis Files: A Very British Crime Story	In 1955 Ruth Ellis was the last woman hanged in Britain for the murder of her lover. In this investigative three-part series film-maker Gillian Pachter re-examines the case.		1.0	2018		60 min		Gillian Pachter, Scooter Crick, Emma Miranda Moore, David Emmings	English	series
tt8128824	Bizim eller				1992		100 min		Nesrin Akkoç, Fatma Belgen, Oktar Durukan, Cemal Gencer	Turkish	series
tt8128766	De singe en singe				1990–1991		26 min			French	series
tt8128646	Dinnerladies Diaries	In 1998 Victoria Wood put pen to paper and wrote her multi-award-winning comedy, dinnerladies. Twenty years on this documentary takes a look back at what it was like working on this well-loved sitcom.		1.0	2018–				Thelma Barlow, Andrew Dunn, Shobna Gulati, David Morrissey	English	series
tt8128344	Flack	Robyn, an American publicist working for a cutthroat London PR company that represents troubled celebrities, is adept at keeping her clients' lives appearing in perfect order, while her own falls to pieces.		2.0	2019–	TV-14	60 min		Anna Paquin, Lydia Wilson, Rebecca Benson, Sophie Okonedo	English	series
tt8128334	Studenternas Undergång	Four students and an ex-student, who runs a student-café on campus needs to earn some extra cash and decides to open a illegal nightclub.			2018–				Teodor Abreu, Ellen Helinder, Tuva Jagell, Emelia Sallhag	Swedish	series
tt8126496	Five Star Hotel	Celebs attempt to run a 'five star hotel' for three weeks, competing to win employee of the season.		1.0	2018–				Lydia Bright, Ashley Cain, Georgina Cantwell, Charlotte Dawson	English	series
tt8126422	La Rencontre				2004		60 min		Monica Bellucci, Claudia Cardinale, Vincent Cassel, Gérard Depardieu	French	series
tt8126374	The Alex Salmond Show	"Former First Minister of Scotland Alex Salmond hosts a new political chat program, 'The Alex Salmond Show', on RT, where he vows to battle the mainstream media narrative and take the news ""..."		1.0	2017–				Tasmina Ahmed-Sheikh, Peter Oborne, Lembit Öpik, George Kerevan	English	series
tt8126338	Oktoskop				2006–				Robert Cambrinus, Lukas Maurer	German	series
tt8126160	Keeping Britain Alive				2013–2014					English	series
tt8126136	The Saturday Show				1978–1982		50 min		The A.B.C. Showband, Brian May, The Natural Seven, Michael Cole	English	series
tt8126026	Farmen VIP			1.0	2018–		60 min		Paolo Roberto, Sigrid Bernson, Douglas Leon, Christian Lundqvist	Swedish	series
tt8125832	100% Foot				2005–				Vincent Couëffé, Estelle Denis, Carine Galli, Pierre Ménès	French	series
tt8125522	Soul Techie	Soul Techie is a Docu-Series - REAL LIFE STORIES, REAL PEOPLE, STORIES FROM THE SOUL with reenactments of the story, showcasing talent and various artistic compilations from around the Bay Area.			2018–				Anthony Anast, Claudia Chang, William Green, Corinne Kelly	English	series
tt8125446	Awesome Build	See how Jim makes our sets,props, and other awesome things.		2.0	2016–				James Jarosz	English	series
tt8125410	Silent Locale Cinematics	An anthology series where it explores several different topics in a unique way.			2018–				Daniel Mart	English	series
tt8125310	Chroniques méditerranéennes				2016–		26 min		Carine Aigon, Nathalie Simon	French	series
tt8125142	Best Sports Ever!	Budding sports journalist Theo has a somewhat special mission: to discover and learn about every sport out there. But it won't be easy, and he'll need a little help from the athletes he's interviewing. It's never too late for sport.			2014–2016	TV-Y7	2 min		Serena Lorien, Garth Wynne-Jones	French, English	series
tt8125110	Ang forever ko'y ikaw			1.0	2018–				Camille Prats, Neil Ryan Sese, Ayra Mariano, Bruno Gabriel	Filipino, Tagalog	series
tt8125058	Arlington Heights				2001				Nicole Dingee, Kelly McCaffery, Angelo Fierro, Thrasivoulos Koulouris	English	series
tt8124976	The Donors			1.0	2019–				Carlie Craig, Sarah Davenport, Skye Townsend	English	series
tt8124970	Brownsville High	Growing up in Brownsville, the only way to survive is to fit in.		1.0	2018–				Jasmine Walker, Shaquille Emmanuel Lazier, Shun Hendrix, Iyaari Batts	English	series
tt8124678	District City	An animated series based in Washington D.C. centers on a group of high school students as they experience the ridiculous results of social experimentation.		1.0	2018–		12 min		Tiana Christensen	English	series
tt8124372	Homebuddies	Two colleagues who have virtually nothing in common experience various alternative living situations to discover which ones work in bringing them closer and which ones drive an even bigger wedge between them.		1.0	2017–				Niki Ang, Garrett Werner	English	series
tt8124352	Guys Night	Guys Night is an absurd exploration of masculinity in the 21st century. Guys Night exposes the soft underbelly of the 21st century man, exposing the growing pains of adapting to evolving ...			2019–				Dalton Day, Roger Sands, Sayyed Shabazz, Gregory Shelby	English	series
tt8124232	Toy Trains				2011		44 min			German	series
tt8124208	Hufterproef	In this show with hidden cameras, multiple actors are hired to act very antisocial and rude, so we can see how the public responds to them.			2015–				Ruud Smulders	Dutch	series
tt8124176	MWtm				2014–		120 min		Jakub Krystián	Czech	series
tt8124156	Wer bezahlt den Osten?				2017		45 min			German	series
tt8124144	Vít Vrbka				2011–		5 min		Vít Vrbka	Czech	series
tt8124128	Seven Days Straight	"""Seven Days Straight"" is a web series about a group of misfits that run a nursery. They band together to keep it open after OSHA begins investigating them."	2 wins & 7 nominations.	1.0	2016	TV-14			Tom Borrillo	English	series
tt8124126	Jirí Reznícek				2016–		5 min		Jirí Reznícek	Czech	series
tt8124110	Mark Hiron				2015–		5 min		Mark Hiron	Czech	series
tt8124094	Fabián Berka Music				2010–		5 min		Fabián Berka	Czech	series
tt8124008	Better Now				2019–				Latoya Blakely, Adrenia Lanae', Chadwin Williams, Julian A. Williams	English	series
tt8123920	Ruining History	Shane convinces those who find history boring otherwise by telling interesting, comedic, and bizarre stories of the past.		1.0	2017–				Ryan Bergara, Shane Madej, Sara Rubin	English	series
tt8123758	Shraddha			1.0	2009–2010		24 min		Sudhir Dalvi	Hindi	series
tt8123680	Sebb Argo				2012–		10 min		Sebb Argo	English	series
tt8123634	Silly Toons				2017–		15 min		Robert Cejnar, Erik Saroun, Lukás Vokoun	Czech	series
tt8123612	Wagi				2017–		5 min		Tomás Wagner	Czech	series
tt8123590	Meloun 17				2016–		15 min		Jakub Malý	Czech	series
tt8123478	Dia Ro				2017–		15 min		Diana Kopcha, Roman Pavelka	Czech	series
tt8123468	Xypname mazi!				2018–				Spyros Haritatos, Rania Alevra, Hrysostomos Bikatzik, Stavros Zorbas	Greek	series
tt8123454	Hell's Kitchen				2018–				Ektoras Botrini	Greek	series
tt8123428	Ten nejlepsí Vilém				2017–		10 min		Vilém Neumayer	Czech	series
tt8123396	Adam Blazer				2015–		5 min		Adam Durc	Czech	series
tt8123392	Wildgirls	The series chronicles the semi-pro cheerleading squad, The Wildcats as they try to become a popular franchise. It's not going so well.			2013		20 min		Laura Buckles, Davis Choh, Shaleah Dancy, Dija Dowling	English	series
tt8123336	Tomás Liszka				2016–		5 min		Tomás Liszka	Czech	series
tt8123326	Jim Button	Jim Button and his friends Luuk and Princess Li Si travel the world in their locomotive.			1998–2020		25 min		Henk Dikmoet, Luk van Mello, Angela Schijf, Carol van Herwijnen	French, English, Dutch	series
tt8123292	EJDM				2015–		5 min		Adam Racek	Czech	series
tt8123272	Perzo				2016–		10 min		Patrik Perzo	Czech	series
tt8123136	Johny Machette				2012–		15 min		Johny Machette	Czech	series
tt8122780	Cam_Girlfriend	Cam_Girlfriend is a comedic series that explores romance, technology, connectivity, and love through Chloe, a rising cam girl star, and Mike, her live in boyfriend.			2020–				Lily LaBeau, Dave Keystone	English	series
tt8121296	Vremya pokazhet				2014–		210 min		Ekaterina Strizhenova, Pyotr Tolstoy	Russian	series
tt8121156	GR5	GR5 revolves around four people in their mid-twenties who embark on the hiking trail Grande Randonnée 5, to commemorate their friend Lisa who went missing on the path five years before. Was...		1.0	2020–				Violet Braeckman, Boris Van Severen, Laurian Callebaut, Indra Cauwels	Dutch, French, English	series
tt8120582	Tumble Tots Fun Adventures			1.0	2018					English	series
tt8120464	Theatre Live!			1.0	2009				Penelope Beaumont, Caroline Blakiston, Pauline Collins, Doña Croll	English	series
tt8120298	ET Canada Live	A real-time daily entertainment program where viewers can join the on-air conversation.		1.0	2017–		30 min		Roz Weston, Steven Banks, Graeme O'Neil	English	series
tt8120040	Os Gretchens				2018–				Gretchen, Thammy Miranda, Sula Miranda	Portuguese	series
tt8119852	Debbie Entendre				2018–				Cindy Chavez, Dillon Hoban, Kai Pedersen, Savannah Roll	English	series
tt8119846	Hear me, Love me, See me	"Each woman gets to go on three virtual dates with a man wearing a go pro strapped to his chest, so she feels like she's there but she can't see what he looks like. After the three ""dates"" ..."			2018–		60 min			English	series
tt8119778	Inflection Point				2017–					English	series
tt8119642	Kingpin	The journeys of some of the most well-known names in the world of crime, and a look at how they began as unknown thugs and transformed into globally notorious kings of crime.		1.0	2018–	TV-14	120 min		Dermot Mulroney	English	series
tt8119500	Unprincipled	Unprincipled is a dark half-hour comedy series that takes a satiric look at the demanding and sometimes absurd world of Elementary Administration. The show follows Assistant Principle Tasha...			2018–				Mattia Bartoli, Silvia Bottini, Serena Limonta, Manuel Soro		series
tt8119464	The Antagonists: Rivalry in Art	"Two outstanding artists, one location, and an acrimonious rivalry - these are the key ingredients for the five-part series ""The Antagonists: Rivalry in Art"" which deals with envy and ..."		1.0	2016–2017					English	series
tt8119462	Brazzers House 2	Brazzers House is BACK and better than ever. Ten of the world's hottest porn stars have come to Miami to live under one roof and fuck for YOUR vote. With only 3 days and $20,000 on the line...		1.0	2017–				Monique Alexander, Nicole Aniston, Skyla Novea	English	series
tt8119446	Dichos	"DICHOS is a series of short, fake documentaries about Latin American expressions. Because a ""saying"" (or a proverb) in any language never has a literal translation in another, this series ..."	1 nomination.		2018–2019				Yadira Guevara-Prip, Paola Lázaro, Ellen Tamaki, Liza J. Bennett	English	series
tt8119436	Xander's World Tour	Xander Corvus. A name that will forever be infamous in rock history. Follow his journey from Xander's modest beginnings in some of the country's slummiest dive bars, the recording studio ...	1 nomination.	1.0	2018–				Xander Corvus	English	series
tt8119368	Pornstars Like It Big	A real big dick, that's what everyone wants. Porn-stars are no exception, all the biggest stars agree; BIG COCK is for them. Check out how it stretches their tiny pussies and cums on their ...			2008–				Keiran Lee, Johnny Sins, Xander Corvus	English	series
tt8119308	How to Make a Movie Using Web Promotion				2015				Lea Dizon, Matthew Breault, Alex George Pickering	English	series
tt8119188	American Hustle Life	American Hustle Life is a reality show featuring BTS members spending two weeks in L.A. with the hip-hop tutors and carrying out different missions in order to experience true hip-hop culture.			2014				Tony D Jones, Jamal Quezaire	Korean	series
tt8119174	Les éducs				2010–				Kévin Grosset, Daniela Oro	French	series
tt8119132	Rookie King: Channel Bangtan				2013				BTS, J-Hope, Jeong-guk Jeon, Nam-joon Kim	Korean	series
tt8118950	Il cacciatore	In 1993 Italy was at war with the mafia, this is the story of the servants of the Nation that fought that war.	2 wins & 1 nomination.	2.0	2018–				Francesco Montanari, Miriam Dalmazio, Edoardo Pesce, Francesco Foti	Italian	series
tt8118740	Brazzers Series: Exclusive High End Adult Productions				2010–					English	series
tt8118648	Donal MacIntyre's Murder Files			1.0	2018–				Donal MacIntyre, Jonathon Michaels, Taylor Tay	English	series
tt8118586	Aquí hai praia				2015–					Gallegan	series
tt8117296	Moeggeploeg				2013		25 min		Ben Kruger, Rina Nienaber, Hanna Grobler, Cobus Visser	Afrikaans	series
tt8117246	New Hope City	One man's determination to rebuild a city in ruins puts his family in constant danger against the most notorious villains in the town.			2019–				Ian C. Glover		series
tt8117222	Mecenas Lena Barska			1.0	2017–		43 min		Izabella Bukowska, Natalia Idzikiewicz, Kuba Dyniewicz, Ludmila Warzecha	Polish	series
tt8116380	A.I.C.O. Incarnation	Everything Aiko knew was a lie. Now she's joining a team of Divers to reach the place where the Burst began to stop it for good and save her family.		1.0	2018–	TV-14	25 min		Xanthe Huynh, Billy Kametz, Erica Mendez, Allegra Clark	Japanese	series
tt8116358	SportItalia	SportItalia is an Italian thematic television channel dedicated to sport and available in Italy at national level on digital decoder, visible on channels 60 and 153 and on digital satellite...			2004–				Ilaria Alesso, Alice Brivio, Silvia Caruso, Jolanda V. De Rienzo	Italian	series
tt8116252	Tits Up			1.0	2018–				Amy Spinks, Gabrielle Fernie	English	series
tt8116216	Fail Better	FAIL BETTER is about that terrifying feeling, 'what if I drop it all? what if I fail at everything?' It drives Tegan, a 30-year-old law student, through trying to become a lawyer and hold onto who she is as an artist.			2018–		2 min		Roselyn Kelada-Sedra, Anthony Von Seck	English	series
tt8116204	So Jannelle				2018–				Angela Baraquio, Mark Dacascos, Barbara Batiste, Noelani Dacascos	English	series
tt8116200	Atropa	A troubled Off-World Officer, running from his past, finds himself slammed directly into it when he boards the mysterious spaceship ATROPA. A love-letter to the grungy science fiction ...			2018	TV-PG			Anthony Bonaventura, Jeannie Bolet, Chris Voss, David M. Edelstien	English	series
tt8116102	The Hunger	"""The Hunger"" is an urban comedy that takes place in an chinese family's dining room. The Hong family has congregated for dinner in order to meet the eldest son Pip's new girlfriend, Lacy. ..."		2.0	2018				Samantha Hong, Bob Krachowsky, Dixon Lam, Moe Min	Chinese	series
tt8116098	Fusion Talk Show	Fusion Talk Show's mission statement is to open the lines of communication and bridge the gap between teens and adults.			2013–	E10+	30 min		Jasmine Akakpo	English	series
tt8115808	Random Moments with Eyeless Puppets	Puppets in the World of Puppets have a lot to go through. They barely have any food and water, mayhem and chaos happens so often that the world nearly ends all the time, and barely anyone gets along. Maybe one day, all of that will change.		1.0	2018–				Matt Briglia	English	series
tt8115702	Go! Go! Cory Carson	Based on the Go. Go. toy line from VTech, children's series follows the adventures of Cory Carson.		2.0	2020–	TV-Y			Alan C. Lim, Paul Killam, Maisie Benson, Jay Britton		series
tt8115688	Chico Bon Bon: Monkey with a Tool Belt	Armed with tools and engineering smarts, monkey mechanic Chico Bon Bon and his Fix-It Force help the people of Blunderburg solve all of their problems.		2.0	2020–				Robbie Daymond, Dayci Brookshire, Anthony Tedesco, Anthony Tedesco		series
tt8115686	ATL				2018–				Francisco Correia, Mariana Garcia, José Paiva	Portuguese	series
tt8115680	Memória Futura				2016				João Aragão, Francisco Correia	Portuguese	series
tt8115672	Charlie's Colorforms City	Charlie introduces the audience to a colorful cast of characters while taking them on an imaginative journey.	1 win & 3 nominations.	1.0	2019–				Jacob Soley, Saara Chaudry, Tyler Barish, Elliot Kelly		series
tt8115666	Fast Layne	"Twelve-year-old over-achiever Layne finds her orderly life thrown into a tailspin when she discovers a sophisticated talking car named ""V.I.N."" hidden in an abandoned shed."		1.0	2019		30 min		Sophie Pollono, Sofia Rosinsky, Enid-Raye Adams, Brandon Rossel	English	series
tt8115588	É Muito Jogo				2015–2016				João Aragão, Francisco Correia	Portuguese	series
tt8115582	Twenties	Hattie, a queer African American woman, hangs out with her two straight best friends, as they all try to make their dreams come true.	1 nomination.	1.0	2020–	TV-14			Jonica T. Gibbs, Christina Elmore, Gabrielle Graham, Sophina Brown	English	series
tt8115580	Minor Renovations	Junior designers compete to renovate home spaces in need of a makeover.			2018–				Addyson Witkamp	English	series
tt8115570	Tutoriais da Dona Margarida				2012–2014				João Aragão, Margarida Louro	Portuguese	series
tt8115560	Tidying Up with Marie Kondo	Author Marie Kondo offers tips on the art of keeping your home and workspace tidy and organized.	Nominated for 2 Primetime Emmys. Another 1 nomination.	1.0	2019–	TV-PG	40 min		Charlotte Hervieux, Marie Iida, Marie Kondo	English, Japanese	series
tt8115556	Real Talk with Alli	Real Talk with Alli is hosted by Alli, she talks about her recovery from eating disorders and brings on guests who love to share inspiring stories with the world.			2015–		10 min		Nicole Ah Chow, Erica Manni, Alli McLaren, Fergus McLaren	English	series
tt8115544	Digital Dissections				2017–				Aeron Tempest	English	series
tt8115510	Playboy's Hard Drive				1998				Mary Lou Allgood, Danni Ashe, Lisa Boyle	English	series
tt8115470	Team Toussaint, la matinale info				2013–2016				Bruce Toussaint, Amandine Bégot, Marie Colmant, Stefan Etcheverry	French	series
tt8115460	Pearson	Attorney Jessica Pearson enters the complex and seedy world of Chicago politics.	1 nomination.	1.0	2019	TV-14	42 min		Gina Torres, Bethany Joy Lenz, Simon Kassianides, Eli Goree	English	series
tt8115408	Tatverdacht: Team Frankfurt ermittelt			1.0	2018–		50 min		Nina Kronjäger, Aleksandar Radenkovic, Natalja Joselewitsch, Michael Brennicke	German	series
tt8115378	Yacetom			3.0	2015–				Yacim Djabali, Thomas Soler, Daniela Oro	French	series
tt8115342	Wujuu morning				2017–2018	Unrated			Karen Ferreira	Spanish	series
tt8115274	Coast and Country Auctions	Documentary series looking at the stories behind Britain's traditional markets and auctions that are at the heart of the country's rural and coastal economies.		1.0	2018–		45 min		Stephen Tompkinson	English	series
tt8115174	Valleywood				2017–				Bobby Burrelli, Sokrates Frantzis, Michael Frascino, Lauren Han	English	series
tt8115024	Kahbum			2.0	2016–				Roberto Angelini, Daniele Autore, Giancarlo Barbati, Alberto Bianco	Italian	series
tt8115008	Iboga Green			1.0	2018–		18 min		Youssouf Ba, Daniela Oro, James Desclo, Philippe Deneubourg	French	series
tt8114892	37.5 The Stories				2014				Jarupas Padmasiri, Zuvapit Traipornworakit	Thai	series
tt8114888	Tigs				2013		27 min		Maren Domzalski, Heather Beitler, Katie L. Hall, Michael James Lazar	English	series
tt8114530	Miqva				2016				Julian Arenas, Federico Fernandez Wagner, Patricio Ramos, Manu Señorans	Spanish	series
tt8113938	Chuukan Kanriroku Tonegawa		1 nomination.	1.0	2018		23 min		David Wald, David Harbold, Kyle Jones, Andrew Love	Japanese	series
tt8113838	Mysteries at the Museum	Don Wildman visits America's museums, where strange and curious remnants of the past are revealed.		19.0	2018–				Gian Shines, Axel Carrión, Perry Zuares, Jay Helms		series
tt8113740	In the Game with Robin Roberts				2014–				Robin Roberts	English	series
tt8113474	Kuzucuk				2012–2013		14 min			Turkish	series
tt8113126	Avant-Guardians	A woke, dramedy webseries about the Guardian Angel to the 12 year old future 3rd black President, Razz, who is mandated to go to therapy with a no-nonsense ArchAngel, Dr. Hanniel.			2017		22 min		Alesia Etinoff, Zainab Johnson	English	series
tt8113084	Històries de Catalunya				2003–2005				Antoni Tortajada	Catalan	series
tt8112790	Everything Emmanuel	Emmanuel Thomas decides to make the most of his recent move to Georgia. Along the way, an unlikely friendship forms between him and his next door neighbor, Jared Kingsley. They clash during...			2018–	Not Rated			Emmanuel Kikoni, Grace O. Gyamfi	English	series
tt8112774	Canal da História	Neto and Clara find a time machine. They invite the most important brazilian figures as there guests for the show so they can interview them. Each episode, a new guest, and new theme about a important period of the brazilian history.		1.0	2017–2018				Letícia Fagnani	Portuguese	series
tt8112472	Téléfrançais	In fictional Canada paralyzed Ananas after doing all war crimes is retired to a junkyard with children to tell them about the horrors of war Flashing back to his human days Monsieur Pourquoi Those killed show up in a band Les Squelletes.			1984–1986		10 min		Jacques Dell, Noreen Young, Stephen Brathwaite, Colombe Demers	French	series
tt8112392	Vaibhav Chauhan				2015				Sharad Malhotra	Hindi	series
tt8112346	Vintage-valtakunta				2018–				Ulrika Bacher	Finnish	series
tt8112100	Tom the Tow Truck and Carry the Candy Car				2017–				Malina Germanova	English	series
tt8111992	Coffee & Freedom			1.0	2018–				Jerome R. Corsi	English	series
tt8111938	Seth's Corner				2017		8 min		Seth Burdine	English	series
tt8111624	Koen Verhulst				2015–		10 min		Koen Verhulst	English	series
tt8111602	Oli White Games				2014–		30 min		Oli White	English	series
tt8111588	Oli White Vlogs				2012–		15 min		Joe Sugg, Oli White	English	series
tt8111576	Oli White				2012–		15 min		Oli White, James White	English	series
tt8111568	The Amazing Amy				2019–						series
tt8111564	Caspar				2012–		10 min		Caspar Lee, Joe Sugg, Conor Maynard	English	series
tt8111554	EveryDayJim				2011–2017		15 min		Jim Chapman	English	series
tt8111550	Jim Chapman				2010–		15 min		Jim Chapman	English	series
tt8111516	Jan Nedved				2015–		15 min		Lucie Ehrenbergerová, Nicole Ehrenbergerová, Petr Harazin, Matej Kolak	Czech	series
tt8111508	Vox Pop		2 nominations.	1.0	2016–				Estelle Caswell	English	series
tt8111506	Mad Baker Music				2016–		5 min		Matej Kolak	Czech	series
tt8111490	Bronislav Sobotka				2008–		10 min		Bronislav Sobotka	Czech	series
tt8111476	Aloha Builds	Brother-sister duo Michelle and David Jaime remodel Hawaiian homes using local tricks of the trade. They make the most of their sibling rivalry and work side-by-side to amaze and inspire their clients.			2018–				Michelle Jaime	English	series
tt8111418	Pitches! The Webseries			1.0	2018–				Emma Rappold, Jill Young		series
tt8111342	Local Noise TV				2004–2005					English	series
tt8111088	The Mandalorian	The travels of a lone bounty hunter in the outer reaches of the galaxy, far from the authority of the New Republic.	Nominated for 1 Golden Globe. Another 25 wins & 67 nominations.	3.0	2019–	TV-14	40 min		Pedro Pascal	English	series
tt8110952	Make You Laugh Out Loud			1.0	2015–		25 min		Iain Lee	English	series
tt8110894	Garden City Ladies			2.0	1997–1998				Hussein Fahmy, Safia El Emari, Abla Kamel, Ahmed Maher	Arabic	series
tt8110730	Resisting Extinction	After a plague wipes out most Transformers, twin Predacon brothers Darksteel and Grimwing lead warring survival groups.		1.0	2014–2015				Connor Souza, Kyle Souza, Fox Fire, Hunter Hinshaw	English	series
tt8110724	Forbidden Amour				2018				Emmanuel Paraskiv	English	series
tt8110714	Rodent: The Urban Soap Opera	RODENT IS AN URBAN SOAP OPERA THAT DEALS WITH EVERYDAY ADULT SITUATIONS. RELATIONSHIPS COME AND GO BUT HOW WE GAIN AND LOSE THEM CAN LEAD THEM TO PROMISCUOUS BEHAVIOR. ENTER THE LIVES OF ...			2017–		137 min		Karine Sho Time Thornton, Seven Overton, Regina Alston	English	series
